item_id,status,created_at,sku,price,qty_ordered,grand_total,increment_id,category_name_1,sales_commission_code,discount_amount,payment_method,Working Date,BI Status, MV ,Year,Month,Customer Since,M-Y,FY,Customer ID
215572,complete,7/17/2016,B-power_8287076-42,2499.0,1,2499.0,100150550,Men's Fashion,\N,0.0,cod,7/17/2016,Net,"2,499",2016,7,2016-7,Jul-16,FY17,1333.0
215574,complete,7/17/2016,rub_Rubian_VR-Box With Remote,1765.0,1,1265.0,100150551,Mobiles & Tablets,48095,500.0,cod,7/17/2016,Net,"1,765",2016,7,2016-7,Jul-16,FY17,1334.0
215575,refund,7/17/2016,hol_D1,999.0,1,999.0,100150552,\N,\N,0.0,cod,7/17/2016,Valid,999,2016,7,2016-7,Jul-16,FY17,1335.0
215576,complete,7/17/2016,liberty_9780062091581,895.0,1,895.0,100150553,Books,\N,0.0,cod,7/17/2016,Net,895,2016,7,2016-7,Jul-16,FY17,1336.0
215577,complete,7/17/2016,kcc_Cool Pocket Perfume,120.0,1,219.0,100150554,Beauty & Grooming,\N,0.0,cod,7/17/2016,Net,120,2016,7,2016-7,Jul-16,FY17,1337.0
215578,complete,7/17/2016,kcc_effect,99.0,1,219.0,100150554,Beauty & Grooming,\N,0.0,cod,7/17/2016,Net,99,2016,7,2016-7,Jul-16,FY17,1337.0
215579,canceled,7/17/2016,Psl_Quetta Gladiators Official Jersey -L,1500.0,1,5044.09,100150555,Men's Fashion,\N,0.0,mygateway,7/17/2016,Gross,"1,500",2016,7,2016-7,Jul-16,FY17,1338.0
215581,complete,7/17/2016,kcc_blaze,99.0,1,99.0,100150556,Beauty & Grooming,101654,0.0,cod,7/17/2016,Net,99,2016,7,2016-7,Jul-16,FY17,1339.0
215582,complete,7/17/2016,cr_CHANA BLACK SUPER-500 GM,188.0,1,188.0,100150557,Soghaat,\N,0.0,cod,7/17/2016,Net,188,2016,7,2016-7,Jul-16,FY17,241.0
215583,complete,7/17/2016,mau_118103,970.0,1,970.0,100150558,Beauty & Grooming,\N,0.0,cod,7/17/2016,Net,970,2016,7,2016-7,Jul-16,FY17,1340.0
215584,order_refunded,7/17/2016,Rajesh_RAJ020,875.0,1,875.0,100150559,Others,\N,0.0,cod,7/17/2016,Valid,875,2016,7,2016-7,Jul-16,FY17,1341.0
215585,complete,7/17/2016,rub_Rubian_Selfie LED Flashlight,850.0,2,1700.0,100150560,Mobiles & Tablets,9984,0.0,cod,7/17/2016,Net,"1,700",2016,7,2016-7,Jul-16,FY17,1342.0
215586,canceled,7/17/2016,Dany6-954217-458694,390.0,1,390.0,100150561,Entertainment,\N,0.0,ublcreditcard,7/17/2016,Gross,390,2016,7,2016-7,Jul-16,FY17,1182.0
215587,order_refunded,7/17/2016,sony_CMT-S20,4150.0,1,4150.0,100150562,Entertainment,\N,0.0,cod,7/17/2016,Valid,"4,150",2016,7,2016-7,Jul-16,FY17,1343.0
215588,complete,7/17/2016,jackpot_JP-72,1350.0,1,3040.0,100150563,Appliances,\N,0.0,cod,7/17/2016,Net,"1,350",2016,7,2016-7,Jul-16,FY17,1344.0
215589,complete,7/17/2016,mm_AG-1038c,1690.0,1,3040.0,100150563,Appliances,\N,0.0,cod,7/17/2016,Net,"1,690",2016,7,2016-7,Jul-16,FY17,1344.0
215590,canceled,7/17/2016,ajmery_GRA-3-AJ-M,999.0,1,999.0,100150564,Men's Fashion,\N,0.0,cod,7/17/2016,Gross,999,2016,7,2016-7,Jul-16,FY17,1345.0
215592,complete,7/17/2016,ajmery_F9-981,999.0,1,999.0,100150565,Men's Fashion,\N,0.0,cod,7/17/2016,Net,999,2016,7,2016-7,Jul-16,FY17,1080.0
215593,canceled,7/17/2016,Rajesh_Red Sauna Belt Waist Trimmer,1660.0,1,1660.0,100150566,Health & Sports,\N,0.0,cod,7/17/2016,Gross,"1,660",2016,7,2016-7,Jul-16,FY17,1346.0
215594,complete,7/17/2016,QmobileNoir i2,6990.0,1,6990.0,100150567,Mobiles & Tablets,\N,0.0,cod,7/17/2016,Net,"6,990",2016,7,2016-7,Jul-16,FY17,72.0
215595,canceled,7/17/2016,Dany6-954217-458694,390.0,1,390.0,100150568,Entertainment,\N,0.0,ublcreditcard,7/17/2016,Gross,390,2016,7,2016-7,Jul-16,FY17,1182.0
215596,refund,7/17/2016,kcc_krone deal,360.0,1,360.0,100150569,Beauty & Grooming,101414,0.0,cod,7/17/2016,Valid,360,2016,7,2016-7,Jul-16,FY17,1347.0
215597,complete,7/17/2016,VITAMIN_WHITENING BB CREAM,350.0,1,350.0,100150570,Beauty & Grooming,\N,0.0,cod,7/17/2016,Net,350,2016,7,2016-7,Jul-16,FY17,1348.0
215598,complete,7/17/2016,J&J_JJNR18,399.0,1,2992.0,100150571,Kids & Baby,\N,0.0,cod,7/17/2016,Net,399,2016,7,2016-7,Jul-16,FY17,1349.0
215599,complete,7/17/2016,J&J_JJNR34,399.0,1,2992.0,100150571,Kids & Baby,\N,0.0,cod,7/17/2016,Net,399,2016,7,2016-7,Jul-16,FY17,1349.0
215600,complete,7/17/2016,J&J_JJNR38,399.0,1,2992.0,100150571,Kids & Baby,\N,0.0,cod,7/17/2016,Net,399,2016,7,2016-7,Jul-16,FY17,1349.0
215601,complete,7/17/2016,Trans2_LW 510,1795.0,1,2992.0,100150571,Kids & Baby,\N,0.0,cod,7/17/2016,Net,"1,795",2016,7,2016-7,Jul-16,FY17,1349.0
215602,complete,7/17/2016,KCC_OASIS LEMON,140.0,1,420.0,100150572,Beauty & Grooming,\N,0.0,cod,7/17/2016,Net,140,2016,7,2016-7,Jul-16,FY17,1350.0
215603,complete,7/17/2016,KCC_OASIS RASPBERRY,140.0,1,420.0,100150572,Beauty & Grooming,\N,0.0,cod,7/17/2016,Net,140,2016,7,2016-7,Jul-16,FY17,1350.0
215604,complete,7/17/2016,KCC_KCC_OASIS GRAPES,140.0,1,420.0,100150572,Beauty & Grooming,\N,0.0,cod,7/17/2016,Net,140,2016,7,2016-7,Jul-16,FY17,1350.0
215605,complete,7/17/2016,bata_comfit-8714082-41-7,599.0,1,599.0,100150573,Men's Fashion,\N,0.0,cod,7/17/2016,Net,599,2016,7,2016-7,Jul-16,FY17,1351.0
215607,complete,7/17/2016,Audionic_ LT-480 ,275.0,1,275.0,100150574,Computing,\N,0.0,cod,7/17/2016,Net,275,2016,7,2016-7,Jul-16,FY17,1352.0
215608,complete,7/17/2016,infinix_Zero 3 X552 Gold,20890.0,1,20890.0,100150575,Mobiles & Tablets,\N,0.0,cod,7/17/2016,Net,"20,890",2016,7,2016-7,Jul-16,FY17,1353.0
215609,complete,7/17/2016,RS_Plain Rusk,55.0,10,550.0,100150576,Soghaat,105259,0.0,cod,7/17/2016,Net,550,2016,7,2016-7,Jul-16,FY17,11.0
215610,complete,7/17/2016,Royal_Energy saver Fan 56 New Model,3900.0,2,8227.0,100150577,Appliances,\N,0.0,cod,7/17/2016,Net,"7,800",2016,7,2016-7,Jul-16,FY17,749.0
215611,complete,7/17/2016,cr_SOUNF (SWEET),115.0,1,8227.0,100150577,Soghaat,\N,0.0,cod,7/17/2016,Net,115,2016,7,2016-7,Jul-16,FY17,749.0
215612,complete,7/17/2016,cr_PAN MASALA ( SWEET)-200 GM,130.0,1,8227.0,100150577,Soghaat,\N,0.0,cod,7/17/2016,Net,130,2016,7,2016-7,Jul-16,FY17,749.0
215613,complete,7/17/2016,cr_PAN MASALA (SUGAR-FREE)-200 GM,182.0,1,8227.0,100150577,Soghaat,\N,0.0,cod,7/17/2016,Net,182,2016,7,2016-7,Jul-16,FY17,749.0
215614,complete,7/17/2016,Q&Q_C195J505Y,1700.0,1,1700.0,100150578,Men's Fashion,\N,0.0,cod,7/17/2016,Net,"1,700",2016,7,2016-7,Jul-16,FY17,36.0
215615,canceled,7/17/2016,dany_6954217942148,9500.0,1,9500.0,100150579,Mobiles & Tablets,\N,0.0,cod,7/17/2016,Gross,"9,500",2016,7,2016-7,Jul-16,FY17,1354.0
215616,complete,7/17/2016,Audionic X-BOOM 5 Black,1761.0,1,1761.0,100150580,Computing,\N,0.0,cod,7/17/2016,Net,"1,761",2016,7,2016-7,Jul-16,FY17,1355.0
215617,refund,7/17/2016,Rajesh_RAJ033,1065.0,1,1065.0,100150581,Health & Sports,\N,0.0,cod,7/17/2016,Valid,"1,065",2016,7,2016-7,Jul-16,FY17,174.0
215618,complete,7/17/2016,kcc_krone deal,360.0,1,360.0,100150582,Beauty & Grooming,\N,0.0,cod,7/17/2016,Net,360,2016,7,2016-7,Jul-16,FY17,1356.0
215619,canceled,7/17/2016,SCIFI_SC38816,4395.0,1,4395.0,100150583,School & Education,\N,0.0,mygateway,7/17/2016,Gross,"4,395",2016,7,2016-7,Jul-16,FY17,1357.0
215620,complete,7/17/2016,avent_SCF17622,1080.0,1,1080.0,100150584,Kids & Baby,\N,0.0,cod,7/17/2016,Net,"1,080",2016,7,2016-7,Jul-16,FY17,1358.0
215621,order_refunded,7/17/2016,BO_supperdoggy-brown,490.0,1,490.0,100150585,Kids & Baby,\N,0.0,cod,7/17/2016,Valid,490,2016,7,2016-7,Jul-16,FY17,1359.0
215622,complete,7/17/2016,avent_SCF65327,990.0,1,990.0,100150586,Kids & Baby,\N,0.0,cod,7/17/2016,Net,990,2016,7,2016-7,Jul-16,FY17,1358.0
215624,complete,7/17/2016,mm_AG-115,2510.0,1,2510.0,100150588,Appliances,\N,0.0,cod,7/17/2016,Net,"2,510",2016,7,2016-7,Jul-16,FY17,1360.0
215623,complete,7/17/2016,UK_Cake Rusk Original 150 Gms,90.0,1,90.0,100150587,Soghaat,\N,0.0,cod,7/17/2016,Net,90,2016,7,2016-7,Jul-16,FY17,620.0
215625,order_refunded,7/17/2016,shoppers stop_AndroidOTGAdaptor-7,220.0,1,220.0,100150589,Mobiles & Tablets,\N,0.0,cod,7/17/2016,Valid,220,2016,7,2016-7,Jul-16,FY17,1361.0
215626,complete,7/17/2016,ISN's 100% Whey Protein Vanilla,2500.0,1,2500.0,100150590,Health & Sports,\N,0.0,cod,7/17/2016,Net,"2,500",2016,7,2016-7,Jul-16,FY17,1362.0
215627,canceled,7/17/2016,PucaM_SS-25-BLACK-43,1500.0,2,3000.0,100150591,Men's Fashion,\N,0.0,cod,7/17/2016,Gross,"3,000",2016,7,2016-7,Jul-16,FY17,1363.0
215629,order_refunded,7/17/2016,ajmery_CHD-110,1350.0,1,1350.0,100150592,Women's Fashion,C-HDD-105008,0.0,cod,7/17/2016,Valid,"1,350",2016,7,2016-7,Jul-16,FY17,64.0
215630,complete,7/17/2016,stripyinterior_100006,1690.0,1,1690.0,100150593,\N,\N,0.0,cod,7/17/2016,Net,"1,690",2016,7,2016-7,Jul-16,FY17,1364.0
215631,complete,7/17/2016,Fpakistan_FP005,874.0,1,8895.0,100150594,Home & Living,\N,0.0,cod,7/17/2016,Net,874,2016,7,2016-7,Jul-16,FY17,1365.0
215632,complete,7/17/2016,Relaxsit_RS-1,500.0,2,8895.0,100150594,Home & Living,\N,0.0,cod,7/17/2016,Net,"1,000",2016,7,2016-7,Jul-16,FY17,1365.0
215633,complete,7/17/2016,Relaxsit_RS-19,1000.0,1,8895.0,100150594,Home & Living,\N,0.0,cod,7/17/2016,Net,"1,000",2016,7,2016-7,Jul-16,FY17,1365.0
215634,complete,7/17/2016,JBS_OMA-042,396.0,1,8895.0,100150594,Home & Living,\N,0.0,cod,7/17/2016,Net,396,2016,7,2016-7,Jul-16,FY17,1365.0
215635,complete,7/17/2016,majestic_15 Pieces Cookware Set,5625.0,1,8895.0,100150594,Home & Living,\N,0.0,cod,7/17/2016,Net,"5,625",2016,7,2016-7,Jul-16,FY17,1365.0
215636,complete,7/17/2016,dany_Dany PC-1210 12 Megapixel,950.0,1,950.0,100150595,Computing,\N,0.0,cod,7/17/2016,Net,950,2016,7,2016-7,Jul-16,FY17,1305.0
215637,complete,7/17/2016,UK_Soan Papdi Original 250 Gms,150.0,1,570.0,100150596,Soghaat,\N,0.0,cod,7/17/2016,Net,150,2016,7,2016-7,Jul-16,FY17,1366.0
215638,complete,7/17/2016,HR_Aloo Bhujia 200g,210.0,1,570.0,100150596,Soghaat,\N,0.0,cod,7/17/2016,Net,210,2016,7,2016-7,Jul-16,FY17,1366.0
215639,complete,7/17/2016,HR_Mint Lachha 200g,210.0,1,570.0,100150596,Soghaat,\N,0.0,cod,7/17/2016,Net,210,2016,7,2016-7,Jul-16,FY17,1366.0
215640,refund,7/17/2016,UK_Bangali Chum Chum Tin Pack  500 Gms,260.0,1,540.0,100150597,Soghaat,4391a,0.0,cod,7/17/2016,Valid,260,2016,7,2016-7,Jul-16,FY17,1367.0
215641,refund,7/17/2016,RS_Coconut Bites,140.0,2,540.0,100150597,Soghaat,4391a,0.0,cod,7/17/2016,Valid,280,2016,7,2016-7,Jul-16,FY17,1367.0
215642,order_refunded,7/17/2016,Infinix_Hot 3 Pro X553 ,15200.0,1,15200.0,100150598,Mobiles & Tablets,\N,0.0,cod,7/17/2016,Valid,"15,200",2016,7,2016-7,Jul-16,FY17,1368.0
215643,complete,7/17/2016,qzs_QZS-025-Large,899.0,1,5209.0,100150599,Men's Fashion,\N,0.0,cod,7/17/2016,Net,899,2016,7,2016-7,Jul-16,FY17,1369.0
215645,complete,7/17/2016,wb_FP-25-S,680.0,1,5209.0,100150599,Men's Fashion,\N,0.0,cod,7/17/2016,Net,680,2016,7,2016-7,Jul-16,FY17,1369.0
215647,complete,7/17/2016,wb_TH-91-L,680.0,1,5209.0,100150599,Men's Fashion,\N,0.0,cod,7/17/2016,Net,680,2016,7,2016-7,Jul-16,FY17,1369.0
215649,complete,7/17/2016,urban_URT0023-L,1200.0,1,5209.0,100150599,Men's Fashion,\N,0.0,cod,7/17/2016,Net,"1,200",2016,7,2016-7,Jul-16,FY17,1369.0
215651,complete,7/17/2016,urban_URT026 -L,1050.0,1,5209.0,100150599,Men's Fashion,\N,0.0,cod,7/17/2016,Net,"1,050",2016,7,2016-7,Jul-16,FY17,1369.0
215653,complete,7/17/2016,urban_URT032-36,700.0,1,5209.0,100150599,Men's Fashion,\N,0.0,cod,7/17/2016,Net,700,2016,7,2016-7,Jul-16,FY17,1369.0
215655,canceled,7/17/2016,B_power_8086175-41,2199.0,1,4998.0,100150600,Men's Fashion,\N,0.0,cod,7/17/2016,Gross,"2,199",2016,7,2016-7,Jul-16,FY17,1370.0
215657,canceled,7/17/2016,B-north_8814208-9,2799.0,1,4998.0,100150600,Men's Fashion,\N,0.0,cod,7/17/2016,Gross,"2,799",2016,7,2016-7,Jul-16,FY17,1370.0
215659,complete,7/17/2016,Arty_T-03,600.0,1,600.0,100150601,Women's Fashion,\N,0.0,cod,7/17/2016,Net,600,2016,7,2016-7,Jul-16,FY17,1371.0
215660,canceled,7/17/2016,RS_cake rusk,190.0,1,190.0,100150602,Soghaat,\N,0.0,cod,7/17/2016,Gross,190,2016,7,2016-7,Jul-16,FY17,1372.0
215661,complete,7/17/2016,RS_cake rusk,190.0,1,190.0,100150603,Soghaat,\N,0.0,cod,7/17/2016,Net,190,2016,7,2016-7,Jul-16,FY17,1372.0
215662,complete,7/17/2016,Infinix_Hot 3 Pro X553 ,15200.0,1,15200.0,100150604,Mobiles & Tablets,\N,0.0,cod,7/17/2016,Net,"15,200",2016,7,2016-7,Jul-16,FY17,1373.0
215663,canceled,7/17/2016,Ifsha_CU-0015,499.0,1,499.0,100150605,Men's Fashion,\N,0.0,cod,7/17/2016,Gross,499,2016,7,2016-7,Jul-16,FY17,1374.0
215664,order_refunded,7/17/2016,Life source_LS-9001,2599.0,1,2599.0,100150606,Health & Sports,\N,0.0,cod,7/17/2016,Valid,"2,599",2016,7,2016-7,Jul-16,FY17,548.0
215665,refund,7/18/2016,Elite_AIR COOLER IONIZER,9999.0,1,9999.0,100150607,Appliances,\N,0.0,cod,7/18/2016,Valid,"9,999",2016,7,2016-7,Jul-16,FY17,376.0
215666,complete,7/18/2016,shoppingmania_Enamel Retro NecklaceTitanic Heart Crystal Pendant,999.0,1,999.0,100150608,Women's Fashion,\N,0.0,cod,7/18/2016,Net,999,2016,7,2016-7,Jul-16,FY17,1375.0
215667,refund,7/18/2016,Ajmery_BRR-590-M,899.0,1,899.0,100150609,Men's Fashion,\N,0.0,cod,7/18/2016,Valid,899,2016,7,2016-7,Jul-16,FY17,1375.0
215669,canceled,7/18/2016,ESPICO_Flora-Tea Pink-36,700.0,1,700.0,100150610,Women's Fashion,\N,0.0,cod,7/18/2016,Gross,700,2016,7,2016-7,Jul-16,FY17,1376.0
215671,order_refunded,7/18/2016,Rajesh_RAJ76,810.0,1,810.0,100150611,Superstore,\N,0.0,cod,7/18/2016,Valid,810,2016,7,2016-7,Jul-16,FY17,1377.0
215672,refund,7/18/2016,UK_Gift Box Baklawa 500 Gms,425.0,2,850.0,100150612,Soghaat,\N,0.0,cod,7/18/2016,Valid,850,2016,7,2016-7,Jul-16,FY17,1377.0
215673,order_refunded,7/18/2016,JBS_hcd-HON-012,4200.0,1,4200.0,100150613,\N,\N,0.0,cod,7/18/2016,Valid,"4,200",2016,7,2016-7,Jul-16,FY17,1378.0
215674,order_refunded,7/18/2016,hol_A-406BL-40,1690.0,1,1690.0,100150614,Men's Fashion,\N,0.0,cod,7/18/2016,Valid,"1,690",2016,7,2016-7,Jul-16,FY17,1379.0
215676,complete,7/18/2016,ISN's 100% Whey Protein Vanilla,2500.0,1,2500.0,100150615,Health & Sports,\N,0.0,cod,7/18/2016,Net,"2,500",2016,7,2016-7,Jul-16,FY17,1380.0
215677,complete,7/18/2016,rub_Rubian_VR-Box With Remote,1765.0,1,1765.0,100150616,Mobiles & Tablets,\N,0.0,cod,7/18/2016,Net,"1,765",2016,7,2016-7,Jul-16,FY17,1381.0
215678,complete,7/18/2016,kcc_krone deal,360.0,1,360.0,100150617,Beauty & Grooming,C-RWP-31924,0.0,cod,7/18/2016,Net,360,2016,7,2016-7,Jul-16,FY17,220.0
215681,canceled,7/18/2016,QMobile Noir Z10,16500.0,1,16500.0,100150619,Mobiles & Tablets,\N,0.0,ublcreditcard,7/18/2016,Gross,"16,500",2016,7,2016-7,Jul-16,FY17,788.0
215679,complete,7/18/2016,kcc_krone deal,360.0,1,680.0,100150618,Beauty & Grooming,C-RWP-31924,0.0,cod,7/18/2016,Net,360,2016,7,2016-7,Jul-16,FY17,220.0
215680,complete,7/18/2016,kcc_glamour deal,320.0,1,680.0,100150618,Beauty & Grooming,C-RWP-31924,0.0,cod,7/18/2016,Net,320,2016,7,2016-7,Jul-16,FY17,220.0
215682,complete,7/18/2016,kcc_glamour deal,320.0,1,680.0,100150620,Beauty & Grooming,C-RWP-31924,0.0,cod,7/18/2016,Net,320,2016,7,2016-7,Jul-16,FY17,220.0
215683,complete,7/18/2016,kcc_krone deal,360.0,1,680.0,100150620,Beauty & Grooming,C-RWP-31924,0.0,cod,7/18/2016,Net,360,2016,7,2016-7,Jul-16,FY17,220.0
215684,complete,7/18/2016,Infinix_Hot 3 Pro X553 ,15200.0,1,15200.0,100150621,Mobiles & Tablets,\N,0.0,cod,7/18/2016,Net,"15,200",2016,7,2016-7,Jul-16,FY17,1382.0
215685,complete,7/18/2016,kcc_krone deal,360.0,1,360.0,100150622,Beauty & Grooming,C-RWP-31924,0.0,cod,7/18/2016,Net,360,2016,7,2016-7,Jul-16,FY17,220.0
215686,complete,7/18/2016,kcc_krone deal,360.0,3,1080.0,100150623,Beauty & Grooming,C-RWP-31924,0.0,cod,7/18/2016,Net,"1,080",2016,7,2016-7,Jul-16,FY17,220.0
215687,complete,7/18/2016,kcc_krone deal,360.0,2,720.0,100150624,Beauty & Grooming,C-RWP-31924,0.0,cod,7/18/2016,Net,720,2016,7,2016-7,Jul-16,FY17,220.0
215688,complete,7/18/2016,ajmery_1-AJ,1099.0,1,1459.0,100150625,Men's Fashion,C-RWP-31924,0.0,cod,7/18/2016,Net,"1,099",2016,7,2016-7,Jul-16,FY17,220.0
215689,complete,7/18/2016,kcc_krone deal,360.0,1,1459.0,100150625,Beauty & Grooming,C-RWP-31924,0.0,cod,7/18/2016,Net,360,2016,7,2016-7,Jul-16,FY17,220.0
215690,complete,7/18/2016,kkc_Kingtox 450ml Classic Green All Insect Killer Spray,251.0,4,1004.0,100150626,Home & Living,C-RWP-31924,0.0,cod,7/18/2016,Net,"1,004",2016,7,2016-7,Jul-16,FY17,220.0
215691,order_refunded,7/18/2016,iPhone SE-16GB,51999.0,1,99999.0,100150627,Mobiles & Tablets,R-LHC-104132,0.0,cod,7/18/2016,Valid,"51,999",2016,7,2016-7,Jul-16,FY17,1383.0
215692,order_refunded,7/18/2016,Samsung Galaxy A7 710F (2016),48000.0,1,99999.0,100150627,Mobiles & Tablets,R-LHC-104132,0.0,cod,7/18/2016,Valid,"48,000",2016,7,2016-7,Jul-16,FY17,1383.0
215693,complete,7/18/2016,cr_PEANUT SALTY-200 GM,90.0,1,90.0,100150628,Soghaat,\N,0.0,cod,7/18/2016,Net,90,2016,7,2016-7,Jul-16,FY17,1384.0
215694,complete,7/18/2016,kcc_krone deal,360.0,1,360.0,100150629,Beauty & Grooming,R-Guj-51944,0.0,cod,7/18/2016,Net,360,2016,7,2016-7,Jul-16,FY17,806.0
215695,complete,7/18/2016,kcc_krone deal,360.0,1,360.0,100150630,Beauty & Grooming,R-Guj-51944,0.0,cod,7/18/2016,Net,360,2016,7,2016-7,Jul-16,FY17,806.0
215696,complete,7/18/2016,UK_Namkino Spicy Namak Paray 180 Gms,80.0,1,80.0,100150631,Soghaat,\N,0.0,cod,7/18/2016,Net,80,2016,7,2016-7,Jul-16,FY17,1385.0
215697,order_refunded,7/18/2016,kcc_krone deal,360.0,1,360.0,100150632,Beauty & Grooming,C-GUJ-100603,0.0,cod,7/18/2016,Valid,360,2016,7,2016-7,Jul-16,FY17,137.0
215698,order_refunded,7/18/2016,kcc_krone deal,360.0,1,360.0,100150633,Beauty & Grooming,C-GUJ-100603,0.0,cod,7/18/2016,Valid,360,2016,7,2016-7,Jul-16,FY17,137.0
215699,order_refunded,7/18/2016,AC_110-white with blacck,999.0,1,999.0,100150634,Women's Fashion,C-HDD-105008,0.0,cod,7/18/2016,Valid,999,2016,7,2016-7,Jul-16,FY17,64.0
215700,complete,7/18/2016,AC_75,999.0,1,999.0,100150635,Women's Fashion,C-HDD-105008,0.0,cod,7/18/2016,Net,999,2016,7,2016-7,Jul-16,FY17,64.0
215701,complete,7/18/2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240.0,1,240.0,100150636,Beauty & Grooming,C-LHC-104077,0.0,cod,7/18/2016,Net,240,2016,7,2016-7,Jul-16,FY17,163.0
215702,complete,7/18/2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240.0,1,240.0,100150637,Beauty & Grooming,C-LHC-104077,0.0,cod,7/18/2016,Net,240,2016,7,2016-7,Jul-16,FY17,163.0
215703,complete,7/18/2016,Kenwood_KEA1201,34575.0,1,34575.0,100150638,Appliances,C SKZ 34816,0.0,cod,7/18/2016,Net,"34,575",2016,7,2016-7,Jul-16,FY17,56.0
215704,refund,7/18/2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240.0,1,240.0,100150639,Beauty & Grooming,C-LHC-104077,0.0,cod,7/18/2016,Valid,240,2016,7,2016-7,Jul-16,FY17,163.0
215705,complete,7/18/2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240.0,1,240.0,100150640,Beauty & Grooming,C-LHC-32916,0.0,cod,7/18/2016,Net,240,2016,7,2016-7,Jul-16,FY17,163.0
215706,complete,7/18/2016,closecomfort_PC8,29000.0,1,29000.0,100150641,Appliances,\N,0.0,cod,7/18/2016,Net,"29,000",2016,7,2016-7,Jul-16,FY17,1386.0
215707,complete,7/18/2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240.0,1,240.0,100150642,Beauty & Grooming,C-LHC-32916,0.0,cod,7/18/2016,Net,240,2016,7,2016-7,Jul-16,FY17,163.0
215708,refund,7/18/2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240.0,1,240.0,100150643,Beauty & Grooming,C-LHC-34292,0.0,cod,7/18/2016,Valid,240,2016,7,2016-7,Jul-16,FY17,261.0
215709,complete,7/18/2016,RS_Double Delight,380.0,1,380.0,100150644,Soghaat,C-FSD-41249,0.0,cod,7/18/2016,Net,380,2016,7,2016-7,Jul-16,FY17,1387.0
215712,complete,7/18/2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240.0,1,240.0,100150647,Beauty & Grooming,C-LHC-34292,0.0,cod,7/18/2016,Net,240,2016,7,2016-7,Jul-16,FY17,261.0
215710,complete,7/18/2016,ISN's 100% Whey Protein Chocolate,2500.0,1,2500.0,100150645,Health & Sports,\N,0.0,cod,7/18/2016,Net,"2,500",2016,7,2016-7,Jul-16,FY17,1388.0
215711,complete,7/18/2016,J&J_JJNR5,399.0,1,399.0,100150646,Kids & Baby,R-PEW-101268,0.0,cashatdoorstep,7/18/2016,Net,399,2016,7,2016-7,Jul-16,FY17,292.0
215713,order_refunded,7/18/2016,RS_Soan Papri-250gm,160.0,1,160.0,100150648,Soghaat,C-FSD-41249,0.0,cod,7/18/2016,Valid,160,2016,7,2016-7,Jul-16,FY17,1387.0
215714,complete,7/18/2016,kcc_cool,180.0,1,180.0,100150649,Beauty & Grooming,C-FSD-105091,0.0,cod,7/18/2016,Net,180,2016,7,2016-7,Jul-16,FY17,58.0
215715,complete,7/18/2016,AUDIONIC6-954217-514598,390.0,1,390.0,100150650,Computing,\N,0.0,cod,7/18/2016,Net,390,2016,7,2016-7,Jul-16,FY17,1389.0
215716,complete,7/18/2016,kcc_cool,180.0,1,180.0,100150651,Beauty & Grooming,C-FSD-104568,0.0,cod,7/18/2016,Net,180,2016,7,2016-7,Jul-16,FY17,58.0
215717,order_refunded,7/18/2016,test_tcsconnect,1.0,1,1.0,100150652,\N,\N,0.0,mygateway,7/18/2016,Valid,1,2016,7,2016-7,Jul-16,FY17,939.0
215720,canceled,7/18/2016,Al Muhafiz Sohan Halwa Almond,460.0,1,460.0,100150655,Soghaat,\N,0.0,cod,7/18/2016,Gross,460,2016,7,2016-7,Jul-16,FY17,1390.0
215718,complete,7/18/2016,RUB_Kingston_16 gb USB Flash drive,700.0,1,700.0,100150653,Computing,C-RWP-66018,0.0,cod,7/18/2016,Net,700,2016,7,2016-7,Jul-16,FY17,33.0
215719,order_refunded,7/18/2016,greenroot_Natural Aloe Vera ,800.0,1,800.0,100150654,Beauty & Grooming,c-fsd-32134,0.0,cod,7/18/2016,Valid,800,2016,7,2016-7,Jul-16,FY17,391.0
215721,complete,7/18/2016,Infinix_Hot 3 Pro X553 ,15200.0,1,15200.0,100150656,Mobiles & Tablets,C-KHIW-32154,0.0,cod,7/18/2016,Net,"15,200",2016,7,2016-7,Jul-16,FY17,820.0
215722,order_refunded,7/18/2016,greenroot_Clear Acne Face Wash,800.0,1,800.0,100150657,Beauty & Grooming,c-fsd-32134,0.0,cod,7/18/2016,Valid,800,2016,7,2016-7,Jul-16,FY17,1244.0
215725,complete,7/18/2016,ajmery_GRA-3-AJ-L,999.0,1,999.0,100150659,Men's Fashion,\N,0.0,cod,7/18/2016,Net,999,2016,7,2016-7,Jul-16,FY17,1391.0
215723,order_refunded,7/18/2016,UK_Habshi Halwa Tin Pack 400 Gms,285.0,1,805.0,100150658,Soghaat,C-FSD-45709,0.0,cod,7/18/2016,Valid,285,2016,7,2016-7,Jul-16,FY17,1185.0
